Filename, TSM, FileMeanOS, SMOS, OMOS0, OMOS1, OMOS2, OMOS3, OMOS4, OMOS5, OMOS6, OMOS7, OMOS8, OMOS9, OMOS10, OMOS11, OMOS12, OMOS13, OMOS14, OMOS15, OMOS16, OMOS17, OMOS18, OMOS19, OMOS20, OMOS21, OMOS22, OMOS23, OMOS24, OMOS25, OMOS26, OMOS27, OMOS28, OMOS29
Female_BV_1_HPTSM_192.4_per.wav, 192.4, 3.1162443594819207, 3.116244316101074, 3.3370633125305176, 3.4463131427764893, 3.494570732116699, 3.317425012588501, 3.4338533878326416, 3.3017141819000244, 3.4072656631469727, 3.3828463554382324, 3.389216899871826, 3.4820544719696045, 3.3191919326782227, 3.4442451000213623, 3.36287522315979, 3.3821706771850586, 3.4119694232940674, 3.365266799926758, 3.5549368858337402, 3.415515422821045, 3.259281635284424, 3.446298360824585, 3.535773277282715, 3.457045555114746, 3.321364164352417, 3.423336982727051, 3.397028923034668, 3.4551401138305664, 3.388094425201416, 3.375119209289551, 3.445286512374878, 3.4444689750671387, 
Male_19_WSOLA_44.27_per.wav, 44.27, 1.7473815634860161, 1.747381567955017, 3.4163966178894043, 3.391510009765625, 3.4789516925811768, 3.4331626892089844, 3.4099910259246826, 3.564229965209961, 3.4596619606018066, 3.4446861743927, 3.4254696369171143, 3.4086201190948486, 3.361727476119995, 3.332373857498169, 3.391296625137329, 3.3812477588653564, 3.4700610637664795, 3.3859972953796387, 3.4411447048187256, 3.4432342052459717, 3.4149906635284424, 3.367671251296997, 3.3944404125213623, 3.4185943603515625, 3.407579183578491, 3.435246467590332, 3.4639620780944824, 3.4300475120544434, 3.440840482711792, 3.394685745239258, 3.4076130390167236, 3.3845465183258057, 
Alto_Sax_17_WSOLA_192.4_per.wav, 192.4, 4.355010975677055, 4.355010986328125, 3.3880529403686523, 3.3625197410583496, 3.311993360519409, 3.4040470123291016, 3.401494026184082, 3.508700370788574, 3.381165027618408, 3.3075060844421387, 3.388401508331299, 3.3727362155914307, 3.5267207622528076, 3.4738264083862305, 3.457274913787842, 3.40647029876709, 3.4311554431915283, 3.4924943447113037, 3.5610761642456055, 3.4974958896636963, 3.4091553688049316, 3.391913890838623, 3.518690824508667, 3.425694465637207, 3.38637375831604, 3.4277472496032715, 3.4149487018585205, 3.421617269515991, 3.3445236682891846, 3.440936803817749, 3.4048054218292236, 3.4160544872283936, 
Saxophones_3_HPTSM_44.27_per.wav, 44.27, 3.0152948011087117, 3.0152947902679443, 3.5198893547058105, 3.360801935195923, 3.302574872970581, 3.3446335792541504, 3.4920365810394287, 3.414726972579956, 3.375074625015259, 3.4523446559906006, 3.302171230316162, 3.4501142501831055, 3.3566253185272217, 3.4209604263305664, 3.436728000640869, 3.4454357624053955, 3.4589059352874756, 3.463249683380127, 3.3835370540618896, 3.488142728805542, 3.4297022819519043, 3.4600934982299805, 3.4480443000793457, 3.4719250202178955, 3.4795432090759277, 3.391533613204956, 3.3950586318969727, 3.4096519947052, 3.4424550533294678, 3.438354969024658, 3.374640703201294, 3.3800177574157715, 
Thumb_Piano_01_WSOLA_78.21_per.wav, 78.21, 3.974293790243295, 3.9742937088012695, 3.475395917892456, 3.4733152389526367, 3.4588325023651123, 3.422680139541626, 3.4553356170654297, 3.4365651607513428, 3.445712089538574, 3.3654651641845703, 3.380484104156494, 3.426482677459717, 3.3675384521484375, 3.425880193710327, 3.3644697666168213, 3.432380437850952, 3.4570038318634033, 3.422429323196411, 3.401937246322632, 3.485718011856079, 3.4089548587799072, 3.578233242034912, 3.4408559799194336, 3.4095568656921387, 3.434612512588501, 3.459982395172119, 3.3963701725006104, 3.4839305877685547, 3.479553461074829, 3.416701078414917, 3.4562880992889404, 3.4009156227111816, 
Saxophones_3_PV_IPL_65.24_per.wav, 65.24, 4.023001612392632, 4.023001670837402, 3.261451482772827, 3.5597221851348877, 3.329831123352051, 3.4642341136932373, 3.496142864227295, 3.3998639583587646, 3.404505491256714, 3.3573620319366455, 3.399465560913086, 3.435093402862549, 3.3468713760375977, 3.4921934604644775, 3.4277801513671875, 3.4677467346191406, 3.470527172088623, 3.4716105461120605, 3.4155914783477783, 3.3198702335357666, 3.380303382873535, 3.450735330581665, 3.474370241165161, 3.422769546508789, 3.345248222351074, 3.4350619316101074, 3.4427928924560547, 3.473292589187622, 3.434296131134033, 3.430884599685669, 3.443735122680664, 3.4735867977142334, 
Female_9_PV_IPL_99.61_per.wav, 99.61, 4.693641886573462, 4.693641901016235, 3.4909000396728516, 3.3706448078155518, 3.3045108318328857, 3.4251298904418945, 3.466721773147583, 3.407508373260498, 3.369753360748291, 3.400489330291748, 3.3864495754241943, 3.4629011154174805, 3.363269805908203, 3.3955788612365723, 3.400294780731201, 3.4122252464294434, 3.403163194656372, 3.368274688720703, 3.4383034706115723, 3.397385358810425, 3.409196138381958, 3.4241011142730713, 3.45345139503479, 3.435163736343384, 3.3970508575439453, 3.363950490951538, 3.435133218765259, 3.396475076675415, 3.489074468612671, 3.4603147506713867, 3.40812349319458, 3.354538917541504, 
Triangle_01_uTVS_44.27_per.wav, 44.27, 3.511667539194828, 3.511667490005493, 3.4145522117614746, 3.555006265640259, 3.46942138671875, 3.3338348865509033, 3.415503740310669, 3.3682098388671875, 3.3709328174591064, 3.388746500015259, 3.274784564971924, 3.418095588684082, 3.407700777053833, 3.3776395320892334, 3.38972806930542, 3.3953208923339844, 3.4803860187530518, 3.3212623596191406, 3.3822004795074463, 3.379807710647583, 3.4103996753692627, 3.418998956680298, 3.43705677986145, 3.3386898040771484, 3.4421133995056152, 3.494837999343872, 3.4305458068847656, 3.403898239135742, 3.4399876594543457, 3.3978137969970703, 3.4104135036468506, 3.399634599685669, 
Jazz_1_uTVS_82.58_per.wav, 82.58, 3.6303613953214358, 3.630361318588257, 3.6053755283355713, 3.4922873973846436, 3.312561273574829, 3.3984456062316895, 3.4961228370666504, 3.429520606994629, 3.345688819885254, 3.332362174987793, 3.325113296508789, 3.4077088832855225, 3.364403009414673, 3.372873544692993, 3.49509859085083, 3.401000738143921, 3.4708688259124756, 3.410433053970337, 3.4846882820129395, 3.317612648010254, 3.4108805656433105, 3.4636900424957275, 3.449730634689331, 3.4532225131988525, 3.398129463195801, 3.361475944519043, 3.379321336746216, 3.467552423477173, 3.4402542114257812, 3.419355869293213, 3.388362407684326, 3.452298164367676, 
Choral_uTVS_44.27_per.wav, 44.27, 2.945712208044957, 2.9457122087478638, 3.5579192638397217, 3.4110190868377686, 3.5053865909576416, 3.394789695739746, 3.3930160999298096, 3.4042809009552, 3.377610683441162, 3.5602622032165527, 3.3977203369140625, 3.418095827102661, 3.4473893642425537, 3.3900396823883057, 3.4605095386505127, 3.414107322692871, 3.372971296310425, 3.4961013793945312, 3.388040065765381, 3.493539810180664, 3.4103124141693115, 3.422329902648926, 3.511406183242798, 3.431948661804199, 3.429941177368164, 3.4708058834075928, 3.335569143295288, 3.428433895111084, 3.440650701522827, 3.3988287448883057, 3.4264514446258545, 3.4418067932128906, 
Male_7_FESOLA_138.1_per.wav, 138.1, 4.271402056600583, 4.27140212059021, 3.454529047012329, 3.301154613494873, 3.31256103515625, 3.3749747276306152, 3.5238022804260254, 3.4604995250701904, 3.4540934562683105, 3.4794254302978516, 3.556807518005371, 3.481628179550171, 3.5076088905334473, 3.5536105632781982, 3.4087975025177, 3.4189553260803223, 3.41728138923645, 3.5154049396514893, 3.5587661266326904, 3.43997859954834, 3.3928492069244385, 3.4237260818481445, 3.493185520172119, 3.459778308868408, 3.4328501224517822, 3.4472310543060303, 3.489203929901123, 3.4601728916168213, 3.4373345375061035, 3.4084596633911133, 3.4427640438079834, 3.358078718185425, 
Piano_Turkish_uTVS_78.21_per.wav, 78.21, 3.921033374628356, 3.9210333824157715, 3.536654233932495, 3.42055344581604, 3.4969985485076904, 3.4687421321868896, 3.386227607727051, 3.4221301078796387, 3.50946044921875, 3.478200674057007, 3.469097137451172, 3.481060743331909, 3.5498955249786377, 3.3805465698242188, 3.4091944694519043, 3.44006085395813, 3.4231295585632324, 3.4601831436157227, 3.546532392501831, 3.4009392261505127, 3.421363353729248, 3.4267866611480713, 3.448441982269287, 3.4202568531036377, 3.4319264888763428, 3.4780659675598145, 3.389549493789673, 3.493088483810425, 3.4574203491210938, 3.412121295928955, 3.4166409969329834, 3.362621545791626, 
Woodwinds_3_PV_38.38_per.wav, 38.38, 3.018280390132434, 3.018280506134033, 3.5115678310394287, 3.428574800491333, 3.3153271675109863, 3.483220100402832, 3.496567487716675, 3.52469801902771, 3.345688581466675, 3.4365506172180176, 3.297518014907837, 3.45410418510437, 3.4848849773406982, 3.42433762550354, 3.3998453617095947, 3.4694159030914307, 3.4516735076904297, 3.4407825469970703, 3.3720085620880127, 3.416790008544922, 3.3886165618896484, 3.600797414779663, 3.389355182647705, 3.4583122730255127, 3.427171468734741, 3.409966468811035, 3.4414143562316895, 3.4148752689361572, 3.386200189590454, 3.443343162536621, 3.412369966506958, 3.35945200920105, 
Male_18_PV_192.4_per.wav, 192.4, 3.202415928819608, 3.202415943145752, 3.480756998062134, 3.4120845794677734, 3.319289445877075, 3.4054579734802246, 3.4717657566070557, 3.4508471488952637, 3.435577154159546, 3.3687853813171387, 3.510096549987793, 3.388037919998169, 3.4717490673065186, 3.3996148109436035, 3.408797025680542, 3.450507164001465, 3.4166033267974854, 3.3081376552581787, 3.389345407485962, 3.4463603496551514, 3.4904489517211914, 3.597877025604248, 3.3968355655670166, 3.4322457313537598, 3.4998209476470947, 3.4872217178344727, 3.4975314140319824, 3.516277313232422, 3.3720343112945557, 3.445937395095825, 3.3977222442626953, 3.3778035640716553, 
