Filename, TSM, FileMeanOS, SMOS, OMOS0, OMOS1, OMOS2, OMOS3, OMOS4, OMOS5, OMOS6, OMOS7, OMOS8, OMOS9, OMOS10, OMOS11, OMOS12, OMOS13, OMOS14, OMOS15, OMOS16, OMOS17, OMOS18, OMOS19, OMOS20, OMOS21, OMOS22, OMOS23, OMOS24, OMOS25, OMOS26, OMOS27, OMOS28, OMOS29
Female_BV_1_HPTSM_192.4_per.wav, 192.4, 3.1162443594819207, 3.116244316101074, 3.4494006633758545, 3.3925552368164062, 3.4123966693878174, 3.349271059036255, 3.5582022666931152, 3.4264063835144043, 3.35949969291687, 3.3414433002471924, 3.408992052078247, 3.4503705501556396, 3.437777042388916, 3.466491460800171, 3.414414644241333, 3.4379754066467285, 3.331908941268921, 3.442514657974243, 3.427081823348999, 3.4500784873962402, 3.3922817707061768, 3.4140894412994385, 3.431878089904785, 3.40994930267334, 3.4119584560394287, 3.429769515991211, 3.4527666568756104, 3.4442131519317627, 3.3681018352508545, 3.4740309715270996, 3.3594250679016113, 3.5162293910980225, 
Male_19_WSOLA_44.27_per.wav, 44.27, 1.7473815634860161, 1.747381567955017, 3.472050189971924, 3.533428192138672, 3.4092798233032227, 3.448148250579834, 3.36965012550354, 3.3724374771118164, 3.504723072052002, 3.390202760696411, 3.4453492164611816, 3.3893868923187256, 3.400376558303833, 3.3991098403930664, 3.5303256511688232, 3.4021220207214355, 3.334493637084961, 3.4104392528533936, 3.4947025775909424, 3.3393688201904297, 3.4743564128875732, 3.283097982406616, 3.4439902305603027, 3.3904542922973633, 3.477372169494629, 3.3822152614593506, 3.4717721939086914, 3.4219651222229004, 3.376659393310547, 3.4771780967712402, 3.3756518363952637, 3.4929299354553223, 
Alto_Sax_17_WSOLA_192.4_per.wav, 192.4, 4.355010975677055, 4.355010986328125, 3.3172266483306885, 3.343635082244873, 3.475520372390747, 3.3859002590179443, 3.3811872005462646, 3.4744861125946045, 3.5515992641448975, 3.4770030975341797, 3.4600167274475098, 3.4031155109405518, 3.464583396911621, 3.4201996326446533, 3.429997205734253, 3.284055471420288, 3.5275075435638428, 3.3778202533721924, 3.463770866394043, 3.47717547416687, 3.45601224899292, 3.4778482913970947, 3.475282669067383, 3.463982105255127, 3.442133665084839, 3.5068750381469727, 3.390458822250366, 3.512141704559326, 3.4230427742004395, 3.3747854232788086, 3.4347686767578125, 3.4575936794281006, 
Saxophones_3_HPTSM_44.27_per.wav, 44.27, 3.0152948011087117, 3.0152947902679443, 3.849393367767334, 3.334228515625, 3.3563482761383057, 3.475008010864258, 3.4155032634735107, 3.390866279602051, 3.513976812362671, 3.4685873985290527, 3.4428250789642334, 3.4705722332000732, 3.406627893447876, 3.4237148761749268, 3.43399715423584, 3.420400857925415, 3.445700168609619, 3.3746368885040283, 3.4213268756866455, 3.3418819904327393, 3.3663113117218018, 3.2702994346618652, 3.4635698795318604, 3.407367467880249, 3.4746038913726807, 3.439969301223755, 3.3903732299804688, 3.3740079402923584, 3.430159568786621, 3.372440814971924, 3.4085137844085693, 3.4344842433929443, 
Thumb_Piano_01_WSOLA_78.21_per.wav, 78.21, 3.974293790243295, 3.9742937088012695, 3.403554677963257, 3.5243990421295166, 3.565298557281494, 3.4413414001464844, 3.494253396987915, 3.4327239990234375, 3.4376261234283447, 3.4385733604431152, 3.3879499435424805, 3.389714002609253, 3.505936861038208, 3.401254415512085, 3.3615291118621826, 3.471351385116577, 3.4800426959991455, 3.3414812088012695, 3.5120842456817627, 3.448626756668091, 3.5047519207000732, 3.4261274337768555, 3.4833102226257324, 3.399322509765625, 3.4339420795440674, 3.3685617446899414, 3.4162580966949463, 3.4530189037323, 3.4813125133514404, 3.484771251678467, 3.4364840984344482, 3.360234022140503, 
Saxophones_3_PV_IPL_65.24_per.wav, 65.24, 4.023001612392632, 4.023001670837402, 3.455721855163574, 3.375883102416992, 3.2785708904266357, 3.4357197284698486, 3.3296566009521484, 3.436404228210449, 3.411886692047119, 3.4884073734283447, 3.3077707290649414, 3.460418462753296, 3.420901298522949, 3.420151710510254, 3.455848217010498, 3.4625461101531982, 3.3375823497772217, 3.388590097427368, 3.3482236862182617, 3.349224805831909, 3.4311084747314453, 3.4188342094421387, 3.4028139114379883, 3.4347739219665527, 3.456076145172119, 3.4268205165863037, 3.4184494018554688, 3.434415340423584, 3.5050320625305176, 3.3821380138397217, 3.4202356338500977, 3.38240647315979, 
Female_9_PV_IPL_99.61_per.wav, 99.61, 4.693641886573462, 4.693641901016235, 3.2270679473876953, 3.270479440689087, 3.4370014667510986, 3.3647665977478027, 3.4869532585144043, 3.3573288917541504, 3.400197744369507, 3.3203814029693604, 3.2958054542541504, 3.4250714778900146, 3.409532070159912, 3.4479072093963623, 3.3608779907226562, 3.455246925354004, 3.3243136405944824, 3.3386118412017822, 3.4123008251190186, 3.428907871246338, 3.427694320678711, 3.4657211303710938, 3.3479857444763184, 3.4278998374938965, 3.47808575630188, 3.4905569553375244, 3.423076629638672, 3.4078011512756348, 3.3492977619171143, 3.3974902629852295, 3.4495811462402344, 3.385067939758301, 
Triangle_01_uTVS_44.27_per.wav, 44.27, 3.511667539194828, 3.511667490005493, 3.2274415493011475, 3.4607932567596436, 3.437830686569214, 3.517869472503662, 3.3151817321777344, 3.364107370376587, 3.485144853591919, 3.4110465049743652, 3.386715888977051, 3.4034910202026367, 3.3284261226654053, 3.4494974613189697, 3.470918893814087, 3.4563417434692383, 3.3283371925354004, 3.4695191383361816, 3.481733560562134, 3.441131591796875, 3.4715566635131836, 3.309999465942383, 3.399758815765381, 3.388737201690674, 3.4008595943450928, 3.429257869720459, 3.4655489921569824, 3.4520583152770996, 3.4219324588775635, 3.477179765701294, 3.4516844749450684, 3.392900228500366, 
Jazz_1_uTVS_82.58_per.wav, 82.58, 3.6303613953214358, 3.630361318588257, 3.7095367908477783, 3.5553910732269287, 3.360527992248535, 3.3974034786224365, 3.4984469413757324, 3.463881254196167, 3.4700491428375244, 3.518000364303589, 3.3784255981445312, 3.461789131164551, 3.3770790100097656, 3.416067600250244, 3.4102256298065186, 3.355044364929199, 3.5110976696014404, 3.448988914489746, 3.385315418243408, 3.462148904800415, 3.3653788566589355, 3.392025947570801, 3.4504551887512207, 3.3446834087371826, 3.447162628173828, 3.3851850032806396, 3.477039337158203, 3.404287338256836, 3.371350049972534, 3.359206199645996, 3.4349660873413086, 3.444554090499878, 
Choral_uTVS_44.27_per.wav, 44.27, 2.945712208044957, 2.9457122087478638, 3.6293485164642334, 3.5950005054473877, 3.433894634246826, 3.3931527137756348, 3.3859307765960693, 3.2784316539764404, 3.397695541381836, 3.471597909927368, 3.4941513538360596, 3.5522677898406982, 3.423753023147583, 3.355710744857788, 3.364675998687744, 3.3691654205322266, 3.3473854064941406, 3.471964120864868, 3.410076141357422, 3.4598584175109863, 3.4266462326049805, 3.411822557449341, 3.4133284091949463, 3.3927183151245117, 3.444422483444214, 3.4833009243011475, 3.41400408744812, 3.374911308288574, 3.467494487762451, 3.496438980102539, 3.43552565574646, 3.5033514499664307, 
