Filename, TSM, FileMeanOS, SMOS, OMOS
Farmacist_2_PV_44.27_per.wav, 44.27, 2.578276720337482, 2.578276753425598, 2.6880171298980713
Alto_Sax_17_FESOLA_44.27_per.wav, 44.27, 2.5230520198495117, 2.5230519771575928, 2.662093758583069
Alto_Sax_16_WSOLA_44.27_per.wav, 44.27, 2.5649387367757717, 2.56493878364563, 3.8451647758483887
Solo_flute_3_PV_IPL_44.27_per.wav, 44.27, 2.831217565081867, 2.8312175273895264, 3.110300302505493
Synth_Pad_1_WSOLA_78.21_per.wav, 78.21, 3.6750688389511317, 3.6750688552856445, 3.961484670639038
Male_15_HPTSM_44.27_per.wav, 44.27, 2.7434868921810995, 2.7434868812561035, 2.756448745727539
Male_21_uTVS_65.24_per.wav, 65.24, 2.791296840001839, 2.7912968397140503, 2.788004994392395
Female_opera_HPTSM_38.38_per.wav, 38.38, 2.1954331670820304, 2.1954331398010254, 2.4530035257339478
Rain_Stick_St_04_WSOLA_53.83_per.wav, 53.83, 2.593551625183946, 2.5935516357421875, 2.743331551551819
Male_15_WSOLA_78.21_per.wav, 78.21, 3.911055493242787, 3.911055564880371, 4.161067485809326
Synth_Bass_1_PV_IPL_99.61_per.wav, 99.61, 2.7236237971636794, 2.723623752593994, 3.8166418075561523
Piano_Turkish_PV_IPL_53.83_per.wav, 53.83, 3.17775395358288, 3.1777539253234863, 3.105767250061035
Voice_and_Piano_5_PV_99.61_per.wav, 99.61, 4.326319976268611, 4.326319932937622, 4.360182762145996
Male_21_FESOLA_65.24_per.wav, 65.24, 2.109217629216934, 2.109217643737793, 2.3084139823913574
C_minor_Aeolian_WSOLA_44.27_per.wav, 44.27, 1.5823837858823109, 1.5823838114738464, 1.9217013716697693
Electropop_6_uTVS_138.1_per.wav, 138.1, 4.561519348877006, 4.561519384384155, 4.237951755523682
Ocarina_01_uTVS_166.7_per.wav, 166.7, 4.091503969813091, 4.091503858566284, 4.572514057159424
Dorothy_2_FESOLA_44.27_per.wav, 44.27, 1.205212805877972, 1.20521280169487, 2.3263437747955322
Female_1_FESOLA_166.7_per.wav, 166.7, 4.066481431195142, 4.066481351852417, 4.411597490310669
Rain_Stick_St_04_HPTSM_138.1_per.wav, 138.1, 3.7395281648601006, 3.739528179168701, 4.261281490325928
Ocarina_01_HPTSM_99.61_per.wav, 99.61, 4.58974874258477, 4.589748859405518, 4.478651523590088
Female_opera_PV_IPL_99.61_per.wav, 99.61, 4.558173768805884, 4.558173656463623, 4.146781921386719
Chiptune_HPTSM_65.24_per.wav, 65.24, 4.161181799461552, 4.161181688308716, 3.135835886001587
Thumb_Piano_01_PV_166.7_per.wav, 166.7, 3.478794679876146, 3.478794574737549, 3.748478651046753
Child_2_PV_IPL_38.38_per.wav, 38.38, 1.8955369627327348, 1.8955369591712952, 1.9701305031776428
Oboe_cello_2_HPTSM_38.38_per.wav, 38.38, 3.5822260963296393, 3.582226037979126, 3.592268943786621
Chiptune_WSOLA_65.24_per.wav, 65.24, 4.263827769634081, 4.263827800750732, 3.9516685009002686
Male_7_uTVS_82.58_per.wav, 82.58, 4.530513525764941, 4.530513525009155, 4.150441646575928
Drums_2_PV_138.1_per.wav, 138.1, 3.2904649943842634, 3.2904648780822754, 4.1358482837677
Male_9_PV_99.61_per.wav, 99.61, 4.689088599410951, 4.689088582992554, 4.243546724319458
Oriental_2_uTVS_192.4_per.wav, 192.4, 3.5857530562814808, 3.5857529640197754, 3.6738803386688232
Rain_Stick_St_05_uTVS_78.21_per.wav, 78.21, 3.9666282397952815, 3.966628313064575, 3.833160400390625
Alto_Sax_17_FESOLA_166.7_per.wav, 166.7, 3.911184070761133, 3.911184072494507, 3.8843727111816406
Piano_Turkish_PV_IPL_138.1_per.wav, 138.1, 4.684917850845572, 4.68491792678833, 4.488762140274048
Rain_Stick_St_04_WSOLA_44.27_per.wav, 44.27, 1.8035528620552337, 1.8035528659820557, 2.140063166618347
Male_sing_1_uTVS_78.21_per.wav, 78.21, 2.6479920344938916, 2.6479920148849487, 3.7098588943481445
Female_5_PV_IPL_138.1_per.wav, 138.1, 3.9264678603884096, 3.9264678955078125, 4.315154790878296
E_piano_1_FESOLA_53.83_per.wav, 53.83, 1.8753926290575473, 1.8753926157951355, 2.2942349910736084
Voice_and_Piano_4_HPTSM_192.4_per.wav, 192.4, 3.6357174278916458, 3.6357173919677734, 3.262856960296631
Child_2_FESOLA_166.7_per.wav, 166.7, 3.9351786307314343, 3.935178518295288, 4.001052618026733
Male_8_WSOLA_38.38_per.wav, 38.38, 1.6406838257287113, 1.6406838297843933, 1.9662528038024902
Jazz_1_uTVS_78.21_per.wav, 78.21, 3.2876058112658337, 3.2876057624816895, 3.2215240001678467
G_Minor_HPTSM_138.1_per.wav, 138.1, 4.570835388464443, 4.57083535194397, 4.2743518352508545
Triangle_01_HPTSM_44.27_per.wav, 44.27, 3.691908357427183, 3.691908359527588, 3.78562331199646
Saxophones_1_uTVS_53.83_per.wav, 53.83, 3.5521358242261107, 3.552135705947876, 3.7015933990478516
Guitar_FESOLA_65.24_per.wav, 65.24, 1.6711874821390382, 1.6711874604225159, 2.269961953163147
Oboe_piano_2_FESOLA_78.21_per.wav, 78.21, 3.3395330538722647, 3.3395330905914307, 3.8658766746520996
Woodwinds_3_WSOLA_44.27_per.wav, 44.27, 2.3688347437363726, 2.3688347339630127, 2.2354520559310913
Male_18_PV_IPL_78.21_per.wav, 78.21, 3.2226783466810653, 3.2226784229278564, 3.0819549560546875
Triangle_01_PV_192.4_per.wav, 192.4, 3.0708775352470274, 3.0708775520324707, 3.6363494396209717
There_is_no_way_FESOLA_138.1_per.wav, 138.1, 3.934557217792146, 3.9345571994781494, 4.042032241821289
Female_8_PV_138.1_per.wav, 138.1, 2.959629012626674, 2.9596290588378906, 3.4946060180664062
Yellow_1_uTVS_38.38_per.wav, 38.38, 3.2529977931756595, 3.252997875213623, 3.355989456176758
Saxophones_3_HPTSM_38.38_per.wav, 38.38, 2.589996779265605, 2.589996814727783, 3.467057943344116
Alto_Sax_08_FESOLA_65.24_per.wav, 65.24, 3.344689135851334, 3.344689130783081, 4.023904085159302
Female_1_PV_IPL_65.24_per.wav, 65.24, 3.0516796342329076, 3.0516796112060547, 2.5735069513320923
Tambourine_02_PV_IPL_138.1_per.wav, 138.1, 4.580252989016382, 4.5802528858184814, 4.406476974487305
Female_BV_1_PV_IPL_44.27_per.wav, 44.27, 2.81472329400097, 2.814723253250122, 2.5944266319274902
Percussion_PV_IPL_82.58_per.wav, 82.58, 3.4739554118687757, 3.4739553928375244, 3.422560691833496
Percussion_PV_53.83_per.wav, 53.83, 2.823405997460529, 2.8234059810638428, 2.685027241706848
Child_1_PV_IPL_53.83_per.wav, 53.83, 3.3646593449318005, 3.364659309387207, 3.737105369567871
Male_5_WSOLA_192.4_per.wav, 192.4, 4.176411543492179, 4.1764116287231445, 3.672274112701416
Ardour_1_uTVS_65.24_per.wav, 65.24, 3.7492717883162205, 3.749271869659424, 3.898996591567993
Synth_Pad_1_WSOLA_138.1_per.wav, 138.1, 3.622850721376381, 3.6228506565093994, 4.057934045791626
Electropop_6_PV_192.4_per.wav, 192.4, 3.1644520042659727, 3.164452075958252, 3.359619140625
Chiptune_PV_82.58_per.wav, 82.58, 3.739223771232457, 3.7392237186431885, 3.6604254245758057
Bass_2_WSOLA_192.4_per.wav, 192.4, 3.2982895225845392, 3.2982895374298096, 3.9963624477386475
Female_BV_2_FESOLA_53.83_per.wav, 53.83, 1.77020016528296, 1.7702001929283142, 1.773632287979126
Male_12_FESOLA_82.58_per.wav, 82.58, 2.894675164532186, 2.894675135612488, 3.5687758922576904
Male_9_HPTSM_78.21_per.wav, 78.21, 3.2245127294714577, 3.224512815475464, 2.9802744388580322
Synth_Pad_1_PV_44.27_per.wav, 44.27, 3.4468370400805344, 3.4468369483947754, 3.931626796722412
Rock_2_PV_65.24_per.wav, 65.24, 3.391481738683237, 3.391481637954712, 2.109812378883362
Dorothy_2_PV_IPL_192.4_per.wav, 192.4, 3.7593634199016632, 3.7593634128570557, 4.094211578369141
Female_9_PV_IPL_38.38_per.wav, 38.38, 1.8109373862164346, 1.8109374046325684, 2.2269370555877686
Female_8_WSOLA_38.38_per.wav, 38.38, 1.6767451340158026, 1.6767451167106628, 2.068964719772339
Perc_2_HPTSM_166.7_per.wav, 166.7, 4.372177299878765, 4.372177362442017, 3.7404096126556396
Ardour_1_HPTSM_38.38_per.wav, 38.38, 2.677663162121595, 2.677663207054138, 2.9455922842025757
Brass_and_perc_6_uTVS_99.61_per.wav, 99.61, 3.159361041001056, 3.1593611240386963, 3.918147087097168
Music_Box_01_FESOLA_65.24_per.wav, 65.24, 2.772965766686344, 2.7729657888412476, 3.1184937953948975
Sop_Sax_05_uTVS_138.1_per.wav, 138.1, 4.176052958414424, 4.176053047180176, 4.55391526222229
Male_2_HPTSM_138.1_per.wav, 138.1, 4.455209058309595, 4.455209016799927, 4.1806275844573975
Saxophones_4_PV_44.27_per.wav, 44.27, 3.356676491229131, 3.3566765785217285, 3.7590315341949463
Female_1_uTVS_192.4_per.wav, 192.4, 3.4626969881884997, 3.4626970291137695, 3.63728666305542
Saxophones_4_PV_65.24_per.wav, 65.24, 4.313595839456207, 4.313595771789551, 4.330621004104614
Rain_Stick_St_05_uTVS_65.24_per.wav, 65.24, 3.398862128306247, 3.39886212348938, 3.925428628921509
