Filename, TSM, FileMeanOS, SMOS, OMOS0, OMOS1, OMOS2, OMOS3, OMOS4, OMOS5, OMOS6, OMOS7, OMOS8, OMOS9, OMOS10, OMOS11, OMOS12, OMOS13, OMOS14, OMOS15, OMOS16, OMOS17, OMOS18, OMOS19, OMOS20, OMOS21, OMOS22, OMOS23, OMOS24, OMOS25, OMOS26, OMOS27, OMOS28, OMOS29
Farmacist_2_PV_44.27_per.wav, 44.27, 2.578276720337482, 2.578276753425598, 3.2058162689208984, 2.369395613670349, 2.8685120344161987, 2.6212204694747925, 2.803836464881897, 2.7254048585891724, 2.8949999809265137, 2.3066792488098145, 2.5039167404174805, 2.885761857032776, 3.007075071334839, 2.5006593465805054, 2.8624725341796875, 2.744873523712158, 2.5732035636901855, 2.6368050575256348, 2.533781886100769, 2.6025243997573853, 2.6453027725219727, 2.818955898284912, 2.7742620706558228, 2.7713606357574463, 2.6224318742752075, 2.567867159843445, 2.74760103225708, 2.6789028644561768, 2.667898654937744, 2.7775864601135254, 2.681644558906555, 2.9526959657669067, 
Alto_Sax_17_FESOLA_44.27_per.wav, 44.27, 2.5230520198495117, 2.5230519771575928, 3.6874778270721436, 3.346625804901123, 2.1765295267105103, 2.7260208129882812, 2.2826879024505615, 2.6271612644195557, 2.702430486679077, 2.3041648864746094, 2.7738637924194336, 2.31960928440094, 2.265278697013855, 2.2234686613082886, 2.519331216812134, 2.6059311628341675, 2.390969157218933, 1.97772878408432, 2.2603482007980347, 2.0526002645492554, 2.4056622982025146, 2.116913914680481, 2.2948490381240845, 2.368191361427307, 2.434082269668579, 2.4664701223373413, 2.2372848987579346, 2.1688456535339355, 2.2196476459503174, 2.5647950172424316, 2.0368508100509644, 2.315901041030884, 
Alto_Sax_16_WSOLA_44.27_per.wav, 44.27, 2.5649387367757717, 2.56493878364563, 4.080338001251221, 2.9116848707199097, 3.8527615070343018, 3.1969661712646484, 3.3794033527374268, 3.2292943000793457, 2.866450786590576, 3.736809015274048, 3.752229690551758, 2.913094997406006, 3.0456299781799316, 2.9262564182281494, 3.3084795475006104, 2.826320171356201, 2.787948966026306, 2.9990867376327515, 2.612786054611206, 2.9012274742126465, 2.79335618019104, 2.8533109426498413, 2.8147642612457275, 2.9190053939819336, 2.7779908180236816, 2.737539529800415, 2.5149604082107544, 2.948356509208679, 3.1497533321380615, 2.988345980644226, 2.8978248834609985, 2.8622095584869385, 
Solo_flute_3_PV_IPL_44.27_per.wav, 44.27, 2.831217565081867, 2.8312175273895264, 2.589911103248596, 2.827238440513611, 2.9164122343063354, 3.3828251361846924, 3.2680461406707764, 3.319497585296631, 2.53442919254303, 3.485602855682373, 2.593718409538269, 2.8823909759521484, 2.974137544631958, 3.2409701347351074, 2.8868918418884277, 2.7592380046844482, 2.858313202857971, 2.9225679636001587, 2.7035439014434814, 2.6212064027786255, 3.0620970726013184, 3.261110305786133, 2.3839021921157837, 2.776841640472412, 2.784561276435852, 2.7641505002975464, 2.882925033569336, 2.9959605932235718, 2.9098421335220337, 2.773317575454712, 3.0665714740753174, 2.445939779281616, 
Synth_Pad_1_WSOLA_78.21_per.wav, 78.21, 3.6750688389511317, 3.6750688552856445, 3.0637049674987793, 3.7759828567504883, 3.7478573322296143, 3.830329418182373, 4.226547479629517, 3.952458143234253, 3.525304079055786, 4.040897846221924, 3.718390941619873, 3.493396759033203, 3.352203369140625, 4.141072034835815, 3.9189345836639404, 4.034737586975098, 3.8537232875823975, 3.7072925567626953, 3.829815626144409, 3.443485975265503, 3.7435431480407715, 4.0682220458984375, 3.27227520942688, 3.491760492324829, 3.9395456314086914, 3.5597336292266846, 4.081414461135864, 3.786533832550049, 3.6025331020355225, 3.424468755722046, 3.4353439807891846, 3.4872121810913086, 
Male_15_HPTSM_44.27_per.wav, 44.27, 2.7434868921810995, 2.7434868812561035, 2.845151424407959, 2.9564647674560547, 1.9483473300933838, 2.3608503341674805, 1.9712004661560059, 2.1071577072143555, 2.3991023302078247, 2.678892493247986, 2.661771059036255, 2.3193633556365967, 2.484371304512024, 2.4684308767318726, 2.4959763288497925, 2.7112958431243896, 2.413404703140259, 2.5937060117721558, 2.4863338470458984, 2.629459023475647, 2.9159629344940186, 2.394663453102112, 2.5922632217407227, 2.8484768867492676, 2.5473493337631226, 2.6931796073913574, 2.569549798965454, 2.6154725551605225, 2.7697556018829346, 2.774405360221863, 2.6749987602233887, 2.877861499786377, 
Male_21_uTVS_65.24_per.wav, 65.24, 2.791296840001839, 2.7912968397140503, 2.849147915840149, 1.970601201057434, 2.3979694843292236, 2.6747277975082397, 3.1508517265319824, 2.380154013633728, 3.222651243209839, 2.605515718460083, 2.6024880409240723, 2.929848551750183, 2.9758371114730835, 2.8990339040756226, 2.6674981117248535, 3.054826021194458, 2.6521148681640625, 2.832423210144043, 3.071117639541626, 2.8916783332824707, 2.796865224838257, 3.101346254348755, 2.794672131538391, 2.953704595565796, 2.8344749212265015, 2.8529343605041504, 2.7634384632110596, 3.0336997509002686, 2.5882673263549805, 2.774415969848633, 3.1604034900665283, 2.7696645259857178, 
Female_opera_HPTSM_38.38_per.wav, 38.38, 2.1954331670820304, 2.1954331398010254, 3.1267170906066895, 3.7874274253845215, 2.6221072673797607, 2.96593701839447, 2.382550597190857, 2.418633818626404, 1.808988094329834, 2.5207914113998413, 2.621272087097168, 2.733506917953491, 2.6568057537078857, 1.961069107055664, 2.465876579284668, 2.606099843978882, 1.835777759552002, 2.6150550842285156, 2.266676902770996, 2.1325430870056152, 1.9185447692871094, 2.4947941303253174, 2.367682456970215, 2.222933769226074, 2.104376792907715, 2.2689348459243774, 2.551964044570923, 2.146613121032715, 2.310538172721863, 2.3203967809677124, 2.492961883544922, 2.042082905769348, 
Rain_Stick_St_04_WSOLA_53.83_per.wav, 53.83, 2.593551625183946, 2.5935516357421875, 3.0029873847961426, 2.902938961982727, 2.8511009216308594, 1.9593574404716492, 2.4876549243927, 2.5305838584899902, 1.9296360611915588, 1.8488781452178955, 1.8964157104492188, 1.9725952744483948, 2.6835907697677612, 2.5871177911758423, 2.0912888050079346, 2.5826696157455444, 2.1276789903640747, 2.463449716567993, 2.3616411685943604, 1.7962173819541931, 2.2781273126602173, 1.998345971107483, 1.9646731615066528, 2.331387758255005, 2.3306790590286255, 2.3217042684555054, 2.6369924545288086, 2.2751141786575317, 2.2717331647872925, 2.3428009748458862, 2.3087748289108276, 2.5266005992889404, 
Male_15_WSOLA_78.21_per.wav, 78.21, 3.911055493242787, 3.911055564880371, 3.7320826053619385, 3.353018283843994, 3.771749973297119, 3.740872859954834, 3.2636027336120605, 3.5511505603790283, 3.4826014041900635, 3.842024326324463, 3.4981136322021484, 3.8293662071228027, 3.475965738296509, 3.6893041133880615, 4.152245759963989, 4.119411945343018, 3.9236361980438232, 3.9636588096618652, 3.9488120079040527, 3.8138158321380615, 3.488931179046631, 4.06913161277771, 3.875647783279419, 4.201888084411621, 4.142500162124634, 4.2892844676971436, 4.152095317840576, 3.89094877243042, 4.059780836105347, 3.9444329738616943, 3.991227149963379, 4.270209074020386, 
