Filename, TSM, FileMeanOS, SMOS, OMOS
Oriental_2_WSOLA_138.1_per.wav, 138.1, 4.383426263245684, 4.383426189422607, 3.417444944381714
Saxophones_1_uTVS_44.27_per.wav, 44.27, 2.5987655762031068, 2.5987656116485596, 3.175917863845825
Alto_Sax_08_HPTSM_78.21_per.wav, 78.21, 4.396871077722936, 4.396871089935303, 4.516614198684692
Percussion_PV_38.38_per.wav, 38.38, 1.9002637575075683, 1.900263786315918, 1.9653680324554443
Female_opera_PV_IPL_192.4_per.wav, 192.4, 3.62611184941823, 3.6261117458343506, 4.027689218521118
Male_5_PV_IPL_53.83_per.wav, 53.83, 2.549525053826817, 2.549525022506714, 3.4491474628448486
Perc_2_HPTSM_38.38_per.wav, 38.38, 1.9376146864914658, 1.9376146793365479, 2.434034824371338
Child_1_FESOLA_65.24_per.wav, 65.24, 3.931828910155387, 3.9318289756774902, 3.5270259380340576
Male_5_HPTSM_65.24_per.wav, 65.24, 2.202335718021696, 2.2023357152938843, 2.3986775875091553
Rain_Stick_St_05_PV_IPL_65.24_per.wav, 65.24, 2.732315470127702, 2.732315421104431, 2.8789910078048706
Female_5_WSOLA_53.83_per.wav, 53.83, 1.896700666834478, 1.89670068025589, 3.303179979324341
Female_1_PV_44.27_per.wav, 44.27, 2.641669031403484, 2.6416690349578857, 2.8162295818328857
Male_13_PV_99.61_per.wav, 99.61, 4.845632590053438, 4.845632553100586, 4.685485124588013
Alto_Sax_16_HPTSM_44.27_per.wav, 44.27, 3.968202329709945, 3.9682023525238037, 4.310215950012207
Woodwinds_5_FESOLA_138.1_per.wav, 138.1, 2.708653333870443, 2.7086533308029175, 3.237571954727173
Bass_2_FESOLA_53.83_per.wav, 53.83, 1.927156589411968, 1.9271565675735474, 2.695634961128235
Brass_and_perc_10_HPTSM_82.58_per.wav, 82.58, 4.23110423148085, 4.231104135513306, 3.8414456844329834
Female_5_FESOLA_99.61_per.wav, 99.61, 4.595090252592572, 4.59509015083313, 3.6985740661621094
Farmacist_2_WSOLA_99.61_per.wav, 99.61, 4.8728823439422655, 4.87288236618042, 3.8280997276306152
Farmacist_2_PV_99.61_per.wav, 99.61, 4.602390362035252, 4.602390289306641, 4.227346181869507
Solo_flute_1_HPTSM_82.58_per.wav, 82.58, 4.55461013439011, 4.554610252380371, 3.882093667984009
Child_1_PV_65.24_per.wav, 65.24, 2.7595645294314037, 2.759564518928528, 3.1315908432006836
Choral_WSOLA_192.4_per.wav, 192.4, 3.5364429931337957, 3.536442995071411, 4.097635746002197
Rock_2_WSOLA_44.27_per.wav, 44.27, 1.7564272765809317, 1.75642728805542, 1.8702659010887146
Male_13_PV_IPL_44.27_per.wav, 44.27, 2.095218992038482, 2.0952190160751343, 2.0730615854263306
Male_21_HPTSM_65.24_per.wav, 65.24, 2.488230753028291, 2.4882307052612305, 2.488123059272766
Alto_Sax_17_WSOLA_53.83_per.wav, 53.83, 3.178940333169269, 3.1789402961730957, 3.0229814052581787
Alto_Sax_17_PV_82.58_per.wav, 82.58, 3.6290129864096303, 3.6290130615234375, 3.83601975440979
Female_8_PV_IPL_65.24_per.wav, 65.24, 3.0984532968304572, 3.0984532833099365, 3.449312686920166
Rain_Stick_St_05_HPTSM_99.61_per.wav, 99.61, 4.450078041694302, 4.450078010559082, 3.4707934856414795
Mexican_Flute_01_WSOLA_99.61_per.wav, 99.61, 4.961861473578561, 4.9618613719940186, 4.108416795730591
Male_5_FESOLA_78.21_per.wav, 78.21, 3.244832458338158, 3.2448325157165527, 3.0873961448669434
Female_12_FESOLA_192.4_per.wav, 192.4, 3.7109706699392873, 3.710970640182495, 3.9615659713745117
Percussion_PV_78.21_per.wav, 78.21, 3.16001539348459, 3.160015344619751, 2.5386980772018433
Tambourine_01_PV_192.4_per.wav, 192.4, 3.6671687714972085, 3.6671688556671143, 4.07149076461792
Male_15_uTVS_78.21_per.wav, 78.21, 3.2897181427634825, 3.2897181510925293, 3.4341399669647217
Piano_Allegro_PV_44.27_per.wav, 44.27, 2.7703241646425854, 2.7703241109848022, 2.5000001192092896
Yellow_Violin_HPTSM_78.21_per.wav, 78.21, 4.532630867841203, 4.532630920410156, 4.31634521484375
Guitar_PV_IPL_82.58_per.wav, 82.58, 4.507390831208985, 4.507390737533569, 4.618372201919556
Woodwinds_3_uTVS_65.24_per.wav, 65.24, 3.7848299075557734, 3.78482985496521, 4.074215888977051
Alto_Sax_07_HPTSM_99.61_per.wav, 99.61, 5.0, 5.0, 4.426175832748413
Female_5_HPTSM_99.61_per.wav, 99.61, 4.358381561980675, 4.358381509780884, 3.460634708404541
Female_BV_1_WSOLA_44.27_per.wav, 44.27, 2.4367791186833876, 2.4367791414260864, 1.921161711215973
Tambourine_01_FESOLA_78.21_per.wav, 78.21, 4.036165550351012, 4.036165475845337, 4.0299742221832275
